V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,5000-20000,Female,60,Russian,Widowed,Middle,Don´t know
2011,-4,Missing,5000-20000,Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,27,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Male,25,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,60,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,55,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,26,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,43,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,44,Russian,Married,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,45,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Male,32,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,34,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,22,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,35,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Male,57,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,61,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,29,Russian,Single,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,68,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,75,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,29,Russian,Married,Higher,Lower class
2011,-4,Missing,5000-20000,Female,59,Russian,Married,Higher,Lower class
2011,-4,Missing,5000-20000,Female,36,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,66,Russian,Widowed,Higher,Don´t know
2011,-4,Missing,5000-20000,Female,81,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Male,63,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,84,Russian,Widowed,Middle,Don´t know
2011,-4,Missing,5000-20000,Male,24,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,28,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,37,Russian,Married,Middle,Don´t know
2011,-4,Missing,5000-20000,Male,33,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,49,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,26,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,22,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,28,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,52,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,48,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Male,27,Russian,Married,Middle,Don´t know
2011,-4,Missing,100000-500000,Male,50,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,37,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,21,Russian,Married,Higher,No answer
2011,-4,Missing,100000-500000,Female,85,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Female,77,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,66,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,35,Russian,Married,Higher,No answer
2011,-4,Missing,100000-500000,Female,51,Russian,Widowed,Higher,No answer
2011,-4,Missing,100000-500000,Female,54,Russian,Married,Higher,Don´t know
2011,-4,Missing,100000-500000,Female,31,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,70,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Female,81,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Female,79,Russian,Divorced,Middle,Don´t know
2011,-4,Missing,5000-20000,Male,50,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Female,63,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,20,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Female,25,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,30,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,43,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,39,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Female,25,Other,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,53,Other,Married,Middle,Upper middle class
2011,-4,Missing,5000-20000,Female,53,Russian,Single,Higher,Working class
2011,-4,Missing,5000-20000,Male,44,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,34,Russian,Married,Middle,Don´t know
2011,-4,Missing,5000-20000,Female,39,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,61,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,65,Russian,No answer,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,18,Russian,Living together as married,Middle,No answer
2011,-4,Missing,500000 and more,Male,21,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,60,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,81,Russian,Married,Lower,Lower class
2011,-4,Missing,500000 and more,Female,49,Russian,Married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,80,Russian,No answer,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,80,Russian,Widowed,Middle,No answer
2011,-4,Missing,500000 and more,Male,75,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,43,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,32,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,21,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Female,72,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Male,31,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,37,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Female,60,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,22,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,34,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,25,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,50,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,31,Russian,Divorced,Higher,Working class
2011,-4,Missing,100000-500000,Male,69,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,68,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Male,40,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,55,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Female,25,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,28,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,23,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,26,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,91,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,26,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,24,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,21,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Male,25,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,22,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,26,Russian,Single,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,33,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,23,Russian,Single,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,63,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,66,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,33,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,28,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,46,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,33,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,24,Russian,Single,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,55,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,61,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,50,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,57,Russian,Divorced,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,42,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,75,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,63,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,50,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,48,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,54,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,50,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,41,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,73,Russian,Married,Higher,Lower class
2011,-4,Missing,5000-20000,Female,59,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,23,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,25,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,50,Russian,Separated,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,25,Russian,Single,Middle,Lower class
2011,-4,Missing,5000-20000,Male,62,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,59,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,58,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,53,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,71,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Male,55,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,51,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Male,75,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,47,Russian,Married,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,47,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,62,Russian,Living together as married,Middle,Working class
2011,-4,Missing,500000 and more,Female,33,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,20,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Male,49,Russian,Separated,Middle,Working class
2011,-4,Missing,500000 and more,Male,53,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,81,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,38,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,60,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,27,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,70,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,75,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,74,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,68,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,62,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Male,60,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,76,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,47,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,35,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,64,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,44,Russian,Divorced,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,70,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,68,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,61,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,66,Russian,Single,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,81,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,35,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,74,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,27,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,34,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Married,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,"Under 5,000",Female,49,Russian,Married,Higher,No answer
2011,-4,Missing,"Under 5,000",Female,45,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,62,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,79,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,41,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,72,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,44,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,56,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,28,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,34,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,29,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,66,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Female,28,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,25,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,62,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,24,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,37,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,35,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,35,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,21,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Male,25,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,44,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Female,46,Russian,Married,Higher,Working class
2011,-4,Missing,500000 and more,Male,46,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,40,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,50,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,48,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,47,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,41,Other,Married,Middle,No answer
2011,-4,Missing,20000-100000,Male,41,Russian,Divorced,Middle,No answer
2011,-4,Missing,20000-100000,Female,26,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,48,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,27,Russian,Living together as married,Middle,Working class
2011,-4,Missing,20000-100000,Female,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,67,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,25,Russian,Single,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,28,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,48,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,26,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,26,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,23,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,74,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,44,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,81,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,75,Russian,Widowed,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Male,37,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,64,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,40,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,36,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,23,Russian,Married,Higher,Don´t know
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Middle,Lower class
2011,-4,Missing,500000 and more,Female,37,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,21,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,19,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,61,Russian,Divorced,Middle,Lower class
2011,-4,Missing,500000 and more,Male,25,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Female,70,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,19,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,47,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,31,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,44,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Female,82,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,28,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,58,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,35,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,27,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,36,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,26,No answer,Married,Middle,Upper class
2011,-4,Missing,100000-500000,Female,49,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,33,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,39,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,33,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,42,Russian,Separated,Middle,Working class
2011,-4,Missing,100000-500000,Male,74,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Female,42,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,71,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,34,Russian,Single,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,51,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,47,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,38,Russian,Single,Higher,Working class
2011,-4,Missing,20000-100000,Female,63,Russian,Widowed,Middle,Lower class
2011,-4,Missing,20000-100000,Male,56,Russian,Single,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,56,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Male,53,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,65,Russian,Widowed,Middle,Lower class
2011,-4,Missing,20000-100000,Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,35,Russian,Divorced,Higher,Working class
2011,-4,Missing,20000-100000,Male,35,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,44,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,85,Russian,Widowed,Middle,Lower class
2011,-4,Missing,20000-100000,Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,65,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,44,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,71,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,38,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,21,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,73,Russian,Widowed,Lower,Lower class
2011,-4,Missing,"Under 5,000",Female,64,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,73,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,40,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,45,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,53,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,27,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,46,Other,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Female,55,Russian,Divorced,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,55,Russian,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,44,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,44,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,69,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,66,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,20,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,22,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,64,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,50,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,26,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Male,27,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,35,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,58,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,60,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,59,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,18,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,28,Russian,Single,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,58,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Male,52,Other,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,49,Russian,Married,Middle,Upper middle class
2011,-4,Missing,5000-20000,Female,28,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,50,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Male,70,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,70,Russian,Widowed,Higher,Don´t know
2011,-4,Missing,5000-20000,Male,83,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,61,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,32,Russian,Single,Higher,Lower class
2011,-4,Missing,5000-20000,Male,26,Russian,Single,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,84,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,81,Russian,Widowed,Higher,Working class
2011,-4,Missing,5000-20000,Male,59,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,63,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,22,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,22,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,500000 and more,Male,24,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,42,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,55,Russian,Divorced,Higher,No answer
2011,-4,Missing,500000 and more,Female,30,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,48,Tatar,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,23,Russian,Single,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,26,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,27,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,25,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,79,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,58,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,43,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,49,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,61,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,51,Tatar,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,19,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,39,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,37,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,72,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,25,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,70,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Female,29,Tatar,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,40,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,21,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,45,Other,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,46,Other,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,24,Other,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,42,Tatar,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,22,Tatar,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,29,Tatar,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,43,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,49,Tatar,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,46,Other,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,22,Russian,Single,Higher,Upper middle class
