V260: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region ISO,V255CS: Size of town (country specific),V235: Sex,V237R: Age recoded (6 intervals),V222: Language at home,V55: Marital status,V238R: Highest educational level: Respondent (recoded into 3 groups),V253R: Income level (Recoded),Counts
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Higher,High,5
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Higher,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Middle,Don´t know,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Middle,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,15-24,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Living together as married,Middle,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Higher,High,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Higher,Low,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Higher,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Separated,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,25-34,Russian,Single/Never married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Divorced,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Divorced,Middle,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Living together as married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Living together as married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Married,Middle,Medium,7
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Separated,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Single/Never married,Higher,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Single/Never married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,35-44,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Higher,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Middle,Medium,8
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,No answer,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Single/Never married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Widowed,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Widowed,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,45-54,Tatar,Married,Middle,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Divorced,Higher,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Married,Middle,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Widowed,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Widowed,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,55-64,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Divorced,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Living together as married,Higher,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Married,Higher,Don´t know,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Married,Higher,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Married,Middle,Low,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Married,Middle,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Widowed,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Widowed,Lower,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Widowed,Middle,Don´t know,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Widowed,Middle,Low,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Female,"65 and more years""",Tatar,Married,Middle,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Living together as married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Missing; Not asked by the interviewer,Middle,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Higher,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Lower,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Middle,Don´t know,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Middle,Low,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Middle,Medium,4
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,Middle,No answer,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,15-24,Russian,Single/Never married,No answer,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Living together as married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Married,Higher,High,4
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Married,Higher,No answer,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Married,Middle,High,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Married,Middle,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Single/Never married,Higher,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,25-34,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Living together as married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Living together as married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Married,Higher,High,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Married,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Married,Middle,High,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Married,Middle,Medium,4
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Separated,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,35-44,Tatar,Married,Higher,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Divorced,Middle,Low,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Higher,High,6
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Higher,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Higher,No answer,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Middle,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,45-54,Russian,Married,Middle,Medium,8
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Married,Higher,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Married,Middle,High,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Married,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Married,Middle,Medium,2
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Widowed,Higher,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,55-64,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,"65 and more years""",Russian,Married,Middle,Medium,3
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,"65 and more years""",Russian,Widowed,Middle,Low,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,"65 and more years""",Russian,Widowed,Middle,Medium,1
2006,-4,Missing,"RU: 500-999,9 Tsd.",Male,"65 and more years""",Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Married,Middle,Don´t know,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Separated,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Higher,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Higher,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Middle,Don´t know,5
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,15-24,Russian,Single/Never married,Middle,Medium,4
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Married,Higher,Medium,5
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Less than 50 Tsd.,Female,25-34,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Divorced,Middle,Medium,5
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Married,Higher,High,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Married,Higher,Medium,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Married,Middle,Medium,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,No answer,Middle,No answer,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,35-44,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Divorced,Higher,Low,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Divorced,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Divorced,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Married,Middle,High,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Separated,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Single/Never married,Middle,Don´t know,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Widowed,Middle,Low,3
2006,-4,Missing,RU: Less than 50 Tsd.,Female,45-54,Russian,Widowed,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Married,Middle,Medium,7
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Widowed,Higher,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Widowed,Middle,Low,4
2006,-4,Missing,RU: Less than 50 Tsd.,Female,55-64,Russian,Widowed,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Married,Higher,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Married,Lower,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Widowed,Lower,Don´t know,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Widowed,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Widowed,Middle,Low,7
2006,-4,Missing,RU: Less than 50 Tsd.,Female,"65 and more years""",Russian,Widowed,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Living together as married,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Living together as married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Married,Higher,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,No answer,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Higher,High,4
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Higher,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Middle,Don´t know,5
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Middle,Medium,8
2006,-4,Missing,RU: Less than 50 Tsd.,Male,15-24,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Married,Higher,High,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Married,Higher,Medium,5
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Married,Higher,Other missing,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Married,Middle,High,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Married,Middle,Medium,4
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Separated,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Single/Never married,Higher,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,25-34,Russian,Single/Never married,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Azerbaijani;  Azeri,Separated,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Living together as married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Married,Higher,High,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Married,Higher,Medium,5
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,35-44,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Other,Married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Married,Middle,High,5
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Married,Middle,No answer,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,45-54,Russian,Single/Never married,Lower,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Married,Higher,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Married,Lower,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Single/Never married,Middle,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,55-64,Russian,Widowed,Middle,Medium,2
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Married,Middle,Low,4
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Married,Middle,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Married,Middle,No answer,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Widowed,Higher,Medium,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Widowed,Lower,Low,1
2006,-4,Missing,RU: Less than 50 Tsd.,Male,"65 and more years""",Russian,Widowed,Middle,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,No answer,Middle,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Higher,Medium,3
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Middle,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Middle,Low,2
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Middle,Medium,2
2006,-4,Missing,RU: PGT (rural township),Female,15-24,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Divorced,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Married,Higher,Medium,4
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Married,Middle,High,2
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Married,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,No answer,Don´t know,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,No answer,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,25-34,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Living together as married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Married,Don´t know,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Married,Middle,High,3
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,Married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,35-44,Russian,No answer,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Armenian; Hayeren,Married,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Divorced,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Married,Don´t know,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Widowed,Middle,Medium,2
