A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Upper class,2
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Upper middle class,2
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Working class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,Bengali; Bangla,Married,Middle,Working class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Living together as married,Middle,Working class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Higher,Upper class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Lower,Lower class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Lower,Working class,2
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Middle,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Middle,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Married,Middle,Working class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Single,Higher,Upper class,1
2023,India,IN-PB Punjab,Urban,Male,25-34,"Punjabi, Panjabi",Single,Middle,Working class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Living together as married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Living together as married,Higher,Working class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Married,Higher,Upper class,2
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,35-44,"Punjabi, Panjabi",Married,Middle,Lower middle class,5
2023,India,IN-PB Punjab,Urban,Male,45-54,"Punjabi, Panjabi",Married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Male,45-54,"Punjabi, Panjabi",Married,Middle,Upper class,1
2023,India,IN-PB Punjab,Urban,Male,45-54,"Punjabi, Panjabi",Married,Middle,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Male,55-64,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,55-64,"Punjabi, Panjabi",Married,Middle,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Male,55-64,"Punjabi, Panjabi",Married,Middle,Upper class,2
2023,India,IN-PB Punjab,Urban,Male,65 and more years,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Hindi,Single,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Other,Living together as married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Living together as married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Married,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Married,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Separated,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Single,Higher,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Single,Lower,Lower middle class,3
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Single,Middle,Lower middle class,8
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Single,Middle,Upper middle class,4
2023,India,IN-TG Telangana,Rural,Female,16-24,Telugu,Single,Middle,Working class,2
2023,India,IN-TG Telangana,Rural,Female,25-34,Hindi,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Hindi,Single,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Living together as married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Living together as married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Married,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Married,Middle,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Married,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Female,25-34,Telugu,Widowed,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Hindi,Living together as married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Married,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Married,Lower,Working class,2
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,35-44,Telugu,Widowed,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Other,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Living together as married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Married,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Married,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Widowed,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Widowed,Lower,Upper class,1
2023,India,IN-TG Telangana,Rural,Female,45-54,Telugu,Widowed,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Living together as married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Living together as married,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Married,Lower,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Widowed,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Widowed,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Female,55-64,Telugu,Widowed,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Female,65 and more years,Other,Widowed,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Female,65 and more years,Telugu,Married,Lower,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Female,65 and more years,Telugu,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Female,65 and more years,Telugu,Widowed,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Female,65 and more years,Telugu,Widowed,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Hindi,Single,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Other,Single,Middle,Don't know,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Other,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,16-24,"Punjabi, Panjabi",Single,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Higher,Don't know,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Higher,Lower middle class,4
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Middle,Lower middle class,7
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Middle,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Male,16-24,Telugu,Single,Middle,Working class,5
2023,India,IN-TG Telangana,Rural,Male,25-34,Hindi,Married,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Other,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Other,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Living together as married,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Living together as married,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Married,Higher,Lower middle class,4
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Married,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Married,Middle,Lower middle class,4
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Married,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Single,Higher,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Male,25-34,Telugu,Single,Higher,Working class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Other,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Living together as married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Living together as married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Living together as married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Higher,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Higher,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Lower,Lower middle class,4
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Middle,Lower class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,35-44,Telugu,Single,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Living together as married,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Living together as married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Living together as married,Middle,Working class,1
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Married,Higher,Upper middle class,2
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Married,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Married,Lower,Working class,2
2023,India,IN-TG Telangana,Rural,Male,45-54,Telugu,Married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,55-64,Telugu,Married,Lower,Lower middle class,3
2023,India,IN-TG Telangana,Rural,Male,55-64,Telugu,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Male,55-64,Telugu,Married,Middle,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Male,55-64,Telugu,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Rural,Male,65 and more years,Telugu,Living together as married,Lower,Lower middle class,2
2023,India,IN-TG Telangana,Rural,Male,65 and more years,Telugu,Living together as married,Lower,Working class,1
2023,India,IN-TG Telangana,Rural,Male,65 and more years,Telugu,Married,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Rural,Male,65 and more years,Telugu,Widowed,Lower,Lower class,1
2023,India,IN-TG Telangana,Rural,Male,65 and more years,Telugu,Widowed,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,16-24,Hindi,Single,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,16-24,Telugu,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,16-24,Telugu,Single,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,16-24,Telugu,Single,Middle,Lower middle class,2
2023,India,IN-TG Telangana,Urban,Female,16-24,Telugu,Single,Middle,Upper middle class,3
2023,India,IN-TG Telangana,Urban,Female,25-34,Hindi,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,25-34,Telugu,Married,Higher,Upper class,1
2023,India,IN-TG Telangana,Urban,Female,25-34,Telugu,Married,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,25-34,Telugu,Married,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,25-34,Telugu,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,35-44,Other,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,35-44,Telugu,Married,Middle,Lower middle class,2
2023,India,IN-TG Telangana,Urban,Female,35-44,Telugu,Married,Middle,Upper class,1
2023,India,IN-TG Telangana,Urban,Female,35-44,Telugu,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Telugu,Married,Higher,Upper class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Telugu,Married,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Telugu,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Telugu,Widowed,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Female,45-54,Telugu,Widowed,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,55-64,Other,Married,Lower,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Female,65 and more years,Telugu,Widowed,Lower,Upper middle class,2
2023,India,IN-TG Telangana,Urban,Male,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Male,16-24,Marathi,Single,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Male,16-24,Telugu,Married,Middle,Working class,1
2023,India,IN-TG Telangana,Urban,Male,16-24,Telugu,Single,Higher,Lower middle class,2
2023,India,IN-TG Telangana,Urban,Male,16-24,Telugu,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Male,16-24,Telugu,Single,Middle,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Male,16-24,Telugu,Single,Middle,Upper middle class,3
2023,India,IN-TG Telangana,Urban,Male,25-34,Telugu,Married,Middle,Working class,1
2023,India,IN-TG Telangana,Urban,Male,25-34,Telugu,Single,Higher,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Male,25-34,Telugu,Single,Higher,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Male,25-34,Telugu,Single,Middle,Working class,1
2023,India,IN-TG Telangana,Urban,Male,35-44,Other,Married,Middle,Upper middle class,1
2023,India,IN-TG Telangana,Urban,Male,35-44,Telugu,Married,Higher,Don't know,1
2023,India,IN-TG Telangana,Urban,Male,35-44,Telugu,Married,Higher,Upper middle class,2
2023,India,IN-TG Telangana,Urban,Male,45-54,Telugu,Married,Higher,Upper middle class,2
2023,India,IN-TG Telangana,Urban,Male,45-54,Telugu,Married,Middle,Lower middle class,2
2023,India,IN-TG Telangana,Urban,Male,55-64,Telugu,Married,Higher,Upper class,1
2023,India,IN-TG Telangana,Urban,Male,55-64,Telugu,Married,Lower,Lower middle class,1
2023,India,IN-TG Telangana,Urban,Male,55-64,Telugu,Married,Lower,Working class,1
2023,India,IN-TG Telangana,Urban,Male,65 and more years,Telugu,Married,Middle,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Married,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Married,Lower,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Married,Middle,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Higher,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Lower,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Lower,Lower class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Lower,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Middle,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Middle,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,16-24,Hindi,Single,Middle,Working class,4
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Living together as married,Middle,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Higher,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Lower,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Lower,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Middle,Lower middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Middle,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Married,Middle,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,25-34,Hindi,Single,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Married,Lower,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Married,Lower,Working class,7
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,35-44,Hindi,Married,Middle,Working class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Married,Lower,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Married,Lower,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Married,Lower,Working class,5
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Single,Lower,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,45-54,Hindi,Widowed,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,55-64,Hindi,Married,Lower,Lower class,3
2023,India,IN-UP Uttar Pradesh,Rural,Female,55-64,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,55-64,Hindi,Married,Lower,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Female,55-64,Hindi,Widowed,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,55-64,Hindi,Widowed,Lower,Working class,2
2023,India,IN-UP Uttar Pradesh,Rural,Female,65 and more years,Hindi,Married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,65 and more years,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Female,65 and more years,Hindi,Widowed,Lower,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Married,Middle,Working class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Higher,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Higher,Lower middle class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Higher,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Higher,Working class,5
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Lower,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Lower,Lower middle class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Lower,Working class,10
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Middle,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Middle,Lower class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Middle,Lower middle class,4
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Middle,Upper middle class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,16-24,Hindi,Single,Middle,Working class,11
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Higher,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Higher,Lower middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Higher,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Lower,Lower middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Lower,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Middle,Lower middle class,5
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Middle,Upper class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Middle,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Married,Middle,Working class,5
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Single,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Single,Higher,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Single,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Single,Lower,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,25-34,Hindi,Single,Middle,Working class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Bengali; Bangla,Married,Middle,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Living together as married,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Living together as married,Lower,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Higher,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Lower,Don't know,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Lower,Lower middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Lower,Working class,7
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Middle,Don't know,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Middle,Lower middle class,4
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Middle,Upper middle class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,35-44,Hindi,Married,Middle,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Living together as married,Higher,Working class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Higher,Upper middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Lower,Lower middle class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Lower,Upper class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Lower,Upper middle class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Lower,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Middle,Lower middle class,4
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Middle,Upper middle class,4
2023,India,IN-UP Uttar Pradesh,Rural,Male,45-54,Hindi,Married,Middle,Working class,5
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Living together as married,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Higher,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Lower,Lower class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Lower,Working class,4
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Married,Middle,Working class,3
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Widowed,Lower,Working class,2
2023,India,IN-UP Uttar Pradesh,Rural,Male,55-64,Hindi,Widowed,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,65 and more years,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,65 and more years,Hindi,Married,Lower,Upper middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,65 and more years,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-UP Uttar Pradesh,Rural,Male,65 and more years,Hindi,Widowed,Lower,Working class,2
