V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V253_CS: Size of town (country specific),V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,40,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,41,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,44,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,47,Japanese,Married,Higher,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,50,Japanese,Married,Higher,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,51,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,53,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,60,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,60,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,66,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,72,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations from 100,000 to under 200,000",Male,77,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,18,Japanese,Single,Lower,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,20,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,22,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,22,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,23,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,24,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,26,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,27,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,28,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,29,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,30,Japanese,Divorced,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,30,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,35,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,37,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,37,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,38,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,41,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,45,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,47,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,49,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,50,Japanese,Divorced,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,50,Japanese,Married,Don´t know,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,51,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,54,Japanese,Married,Middle,Working class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,56,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,56,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,56,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,57,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,58,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,58,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,58,Japanese,No answer,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Lower,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,61,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,62,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,62,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,62,Japanese,Widowed,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,63,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,64,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,66,Japanese,Married,Middle,Upper class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,67,Japanese,No answer,Don´t know,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,70,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,72,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,72,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Married,Lower,Lower middle class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,76,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,76,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,77,Japanese,Divorced,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,78,Japanese,Living together as married,Lower,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,78,Japanese,Living together as married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Female,79,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,18,Japanese,Single,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,19,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,19,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,21,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,24,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,25,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,32,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,34,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,35,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,35,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,36,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,40,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,41,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,43,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,45,Japanese,Living together as married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,45,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,47,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,51,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,52,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,56,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,56,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,56,Japanese,No answer,Higher,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,60,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,61,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,62,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,62,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,64,Japanese,Living together as married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,64,Japanese,Married,Lower,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,64,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,69,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,73,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,74,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,76,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,77,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,78,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,78,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations less than 100,000",Male,79,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,19,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,20,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,23,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,24,Japanese,Single,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,24,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,25,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,30,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,37,Japanese,Divorced,Middle,Lower class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,37,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,38,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,39,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,39,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,45,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,49,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,56,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,57,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,57,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,58,Japanese,Married,Middle,Don´t know,2
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,59,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,61,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,65,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,66,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,67,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,73,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Female,80,Japanese,Living together as married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,25,Japanese,Single,Don´t know,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,29,Japanese,Single,Higher,Working class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,30,Japanese,Single,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,31,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,33,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,37,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,38,Japanese,Married,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,40,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,43,Japanese,Single,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,44,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,48,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,49,Japanese,Single,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,54,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,55,Japanese,Married,Middle,Working class,2
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,58,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,61,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,62,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,63,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,66,Japanese,Married,Higher,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,67,Japanese,Married,Lower,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,73,Japanese,Living together as married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,73,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,73,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,75,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,76,Japanese,Married,Don´t know,Lower middle class,1
2010,-4,JP: Kyushu region,"JP:Cities with populations of 200,000 or more",Male,76,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,35,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,36,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,37,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,42,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,44,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,51,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,59,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,60,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,69,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Female,71,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,23,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,32,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,50,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,54,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,55,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,61,Japanese,Married,Middle,Working class,2
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,67,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP: Rural districts,Male,69,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,30,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,31,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,32,Japanese,Married,Higher,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,32,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,32,Japanese,No answer,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,33,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,33,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,36,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,37,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,38,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,39,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,39,Japanese,Married,Middle,Upper class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,39,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,40,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,41,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,42,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,43,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,45,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,45,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,45,Japanese,Married,Middle,Working class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,46,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,47,Japanese,Married,Higher,Upper middle class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,47,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,48,Japanese,Married,Don´t know,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,49,Japanese,Married,Higher,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,49,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,51,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,51,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,52,Japanese,Married,Don´t know,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,55,Japanese,Married,Don´t know,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,55,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,56,Japanese,Married,Middle,Upper class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,56,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,57,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,58,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,63,Japanese,Separated,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,64,Japanese,Married,Lower,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,66,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,66,Japanese,Widowed,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,67,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,68,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,68,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,69,Japanese,Widowed,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,70,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,70,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,70,Japanese,Widowed,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,71,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,74,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,75,Japanese,Widowed,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,77,Japanese,Married,Lower,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Female,79,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,23,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,24,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,24,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,24,Japanese,Single,Higher,Working class,1
