A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2019,Japan,JP-21 Gihu,Urban,Male,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,65 and more years,Japanese,Widowed,No answer,Working class,1
2019,Japan,JP-22 Shizuoka,Rural,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-22 Shizuoka,Rural,Male,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-22 Shizuoka,Urban,Female,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,35-44,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,45-54,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-22 Shizuoka,Urban,Female,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,55-64,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,55-64,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Divorced,Higher,Working class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Lower,Lower middle class,2
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Lower,Upper middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Middle,Lower class,2
2019,Japan,JP-22 Shizuoka,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-22 Shizuoka,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-22 Shizuoka,Urban,Male,45-54,Japanese,Single,Higher,Working class,1
2019,Japan,JP-22 Shizuoka,Urban,Male,55-64,Japanese,Married,Higher,Working class,3
2019,Japan,JP-22 Shizuoka,Urban,Male,55-64,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-22 Shizuoka,Urban,Male,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-22 Shizuoka,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-23 Aichi,Rural,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Rural,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-23 Aichi,Rural,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Rural,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Rural,Male,55-64,Japanese,Married,Higher,No answer,1
2019,Japan,JP-23 Aichi,Urban,Female,16-24,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-23 Aichi,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,16-24,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,25-34,English,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-23 Aichi,Urban,Female,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,25-34,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-23 Aichi,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,25-34,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Divorced,Higher,Lower class,2
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,35-44,Japanese,Separated,Lower,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-23 Aichi,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,55-64,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-23 Aichi,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,3
2019,Japan,JP-23 Aichi,Urban,Female,55-64,No answer,No answer,No answer,No answer,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,4
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Single,Middle,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Female,65 and more years,No answer,No answer,No answer,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,25-34,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Male,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,25-34,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,35-44,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-23 Aichi,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,3
2019,Japan,JP-23 Aichi,Urban,Male,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Male,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Male,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-23 Aichi,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,55-64,Japanese,Married,Middle,Working class,3
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,4
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-23 Aichi,Urban,Male,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-24 Mie,Rural,Male,45-54,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-24 Mie,Rural,Male,45-54,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-24 Mie,Rural,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Female,25-34,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Female,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-24 Mie,Urban,Female,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,35-44,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-24 Mie,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-24 Mie,Urban,Female,65 and more years,Japanese,Married,Middle,No answer,1
2019,Japan,JP-24 Mie,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-24 Mie,Urban,Male,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-24 Mie,Urban,Male,35-44,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-24 Mie,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-24 Mie,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-25 Shiga,Urban,Female,35-44,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-25 Shiga,Urban,Female,55-64,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-25 Shiga,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-25 Shiga,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-25 Shiga,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-25 Shiga,Urban,Male,45-54,Japanese,Single,Higher,Working class,1
2019,Japan,JP-25 Shiga,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-26 Kyoto,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-26 Kyoto,Urban,Female,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-26 Kyoto,Urban,Female,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Female,35-44,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-26 Kyoto,Urban,Female,35-44,Japanese,Single,Higher,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Female,45-54,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-26 Kyoto,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-26 Kyoto,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-26 Kyoto,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-26 Kyoto,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-26 Kyoto,Urban,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Female,65 and more years,Japanese,Divorced,Higher,Lower class,1
2019,Japan,JP-26 Kyoto,Urban,Female,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-26 Kyoto,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-26 Kyoto,Urban,Male,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Male,45-54,Japanese,Divorced,Higher,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Male,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-26 Kyoto,Urban,Male,55-64,Japanese,Divorced,Higher,Lower class,1
2019,Japan,JP-26 Kyoto,Urban,Male,55-64,Japanese,Married,Middle,Working class,1
2019,Japan,JP-26 Kyoto,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-26 Kyoto,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-26 Kyoto,Urban,Male,65 and more years,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-26 Kyoto,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-27 Osaka,Rural,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,16-24,Japanese,Married,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,16-24,Japanese,Single,Middle,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,16-24,Japanese,Single,Middle,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,25-34,Japanese,Married,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,25-34,Japanese,Single,Higher,Upper class,1
2019,Japan,JP-27 Osaka,Urban,Female,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,25-34,Japanese,Single,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Divorced,Higher,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Divorced,Lower,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Married,Higher,Working class,3
2019,Japan,JP-27 Osaka,Urban,Female,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Living together as married,Lower,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,45-54,Japanese,Separated,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,55-64,Japanese,Married,Middle,Working class,2
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Divorced,Higher,Working class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,6
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,5
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Higher,Upper class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Higher,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Middle,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,2
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,No answer,No answer,No answer,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Female,65 and more years,No answer,No answer,No answer,No answer,1
2019,Japan,JP-27 Osaka,Urban,Male,16-24,Japanese,Single,Higher,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Male,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,25-34,Japanese,Married,Higher,Working class,2
2019,Japan,JP-27 Osaka,Urban,Male,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,25-34,Japanese,Married,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,25-34,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,35-44,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-27 Osaka,Urban,Male,35-44,Japanese,Married,Middle,Working class,2
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Living together as married,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Higher,Working class,3
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Lower,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Lower,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,45-54,No answer,No answer,No answer,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,55-64,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-27 Osaka,Urban,Male,55-64,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,4
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Widowed,Higher,Upper middle class,1
2019,Japan,JP-27 Osaka,Urban,Male,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Rural,Female,65 and more years,Japanese,Widowed,Middle,No answer,1
2019,Japan,JP-28 Hyogo,Rural,Male,55-64,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-28 Hyogo,Rural,Male,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,2
2019,Japan,JP-28 Hyogo,Urban,Female,16-24,Japanese,Single,Middle,Working class,2
2019,Japan,JP-28 Hyogo,Urban,Female,25-34,Japanese,Married,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Female,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-28 Hyogo,Urban,Female,35-44,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-28 Hyogo,Urban,Female,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-28 Hyogo,Urban,Female,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-28 Hyogo,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,3
2019,Japan,JP-28 Hyogo,Urban,Female,55-64,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,25-34,Japanese,Married,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Male,35-44,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-28 Hyogo,Urban,Male,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Male,35-44,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Married,Higher,Lower class,2
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Married,Higher,Working class,2
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-28 Hyogo,Urban,Male,45-54,Japanese,Single,Lower,Don't know,1
2019,Japan,JP-28 Hyogo,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-28 Hyogo,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-29 Nara,Rural,Female,35-44,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-29 Nara,Rural,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
