V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2013,-4,EG: Dakahlia,Male,77,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Female,18,Arabic,Divorced,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,18,Arabic,Single,Middle,Working class,1
2013,-4,EG: Gharbia,Female,19,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Female,19,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,21,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,22,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,22,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,22,Arabic,Single,Higher,Working class,1
2013,-4,EG: Gharbia,Female,23,Arabic,Married,Higher,Lower class,1
2013,-4,EG: Gharbia,Female,23,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,23,Arabic,Married,Lower,Working class,2
2013,-4,EG: Gharbia,Female,24,Arabic,Married,Higher,Working class,1
2013,-4,EG: Gharbia,Female,24,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Female,24,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,25,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,25,Arabic,Married,Middle,Upper class,1
2013,-4,EG: Gharbia,Female,25,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,26,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,27,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,28,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Female,28,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Female,28,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,28,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Gharbia,Female,29,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Female,29,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,30,Arabic,Married,Lower,Working class,2
2013,-4,EG: Gharbia,Female,30,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Gharbia,Female,30,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,31,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,31,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,32,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,32,Arabic,Single,Higher,Working class,1
2013,-4,EG: Gharbia,Female,33,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Gharbia,Female,33,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,33,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,35,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Female,35,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,35,Arabic,Married,Middle,Working class,2
2013,-4,EG: Gharbia,Female,36,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Female,36,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,37,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,37,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,38,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,38,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Lower,Working class,2
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Gharbia,Female,40,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,42,Arabic,Single,Middle,Working class,1
2013,-4,EG: Gharbia,Female,43,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Female,43,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,43,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,44,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,44,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,45,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,45,Arabic,Married,Lower,Working class,2
2013,-4,EG: Gharbia,Female,45,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Female,45,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,46,Arabic,Married,Higher,Working class,1
2013,-4,EG: Gharbia,Female,48,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,50,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Gharbia,Female,50,Arabic,Widowed,Lower,Lower class,2
2013,-4,EG: Gharbia,Female,50,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Female,52,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,52,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Gharbia,Female,53,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,54,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,55,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,56,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,58,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Female,60,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Female,60,Arabic,Single,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,60,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,60,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,60,Arabic,Widowed,Lower,Working class,2
2013,-4,EG: Gharbia,Female,61,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,62,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,63,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,65,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Female,68,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Female,68,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Gharbia,Female,68,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Female,70,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Male,18,Arabic,Single,Middle,Lower middle class,2
2013,-4,EG: Gharbia,Male,19,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Male,20,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Male,23,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Male,23,Arabic,Single,Middle,Lower class,1
2013,-4,EG: Gharbia,Male,25,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Male,26,Arabic,Single,Higher,Working class,1
2013,-4,EG: Gharbia,Male,27,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Gharbia,Male,28,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Male,30,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Male,31,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,33,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Gharbia,Male,33,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,34,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Gharbia,Male,34,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,38,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Male,38,Arabic,Married,Middle,Working class,2
2013,-4,EG: Gharbia,Male,39,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Gharbia,Male,42,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Gharbia,Male,46,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,50,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Gharbia,Male,50,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,50,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,51,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Male,52,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Male,53,Arabic,Married,Higher,Lower class,1
2013,-4,EG: Gharbia,Male,53,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Gharbia,Male,54,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,55,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,55,Arabic,Married,Middle,Working class,1
2013,-4,EG: Gharbia,Male,58,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,58,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Male,59,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Male,63,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Gharbia,Male,63,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,65,Arabic,Married,Lower,Working class,1
2013,-4,EG: Gharbia,Male,65,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Male,72,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Gharbia,Male,73,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Gharbia,Male,85,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,18,Arabic,Single,Middle,Lower class,1
2013,-4,EG: Menya,Female,19,Arabic,Married,Middle,Working class,1
2013,-4,EG: Menya,Female,19,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Menya,Female,19,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,19,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,20,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Menya,Female,20,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,21,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,22,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,22,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,22,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Menya,Female,23,Arabic,Married,Middle,Lower class,2
2013,-4,EG: Menya,Female,23,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,23,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,24,Arabic,Married,Higher,Working class,1
2013,-4,EG: Menya,Female,24,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,25,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,25,Arabic,Married,Middle,Working class,1
2013,-4,EG: Menya,Female,27,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Female,27,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,27,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,27,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Menya,Female,27,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,27,Arabic,Single,Middle,Upper middle class,1
2013,-4,EG: Menya,Female,28,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,28,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,28,Arabic,Married,Middle,Working class,2
2013,-4,EG: Menya,Female,29,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Menya,Female,30,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,30,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Menya,Female,30,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Female,30,Arabic,Single,Higher,Lower class,1
2013,-4,EG: Menya,Female,31,Arabic,Married,Higher,Upper class,1
2013,-4,EG: Menya,Female,31,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Menya,Female,32,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Female,32,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Menya,Female,33,Arabic,Married,Middle,Upper class,1
2013,-4,EG: Menya,Female,33,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,34,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Female,35,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Menya,Female,35,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Menya,Female,35,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Menya,Female,35,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,36,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Menya,Female,36,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Menya,Female,37,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,37,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,38,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,39,Arabic,Married,Higher,Working class,1
2013,-4,EG: Menya,Female,39,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,39,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,39,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Menya,Female,40,Arabic,Married,Lower,Lower class,3
2013,-4,EG: Menya,Female,40,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,41,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,42,Arabic,Divorced,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,42,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,42,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Menya,Female,42,Arabic,Single,Lower,Working class,1
2013,-4,EG: Menya,Female,43,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Menya,Female,43,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,45,Arabic,Married,Higher,Upper class,1
2013,-4,EG: Menya,Female,45,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Menya,Female,45,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Menya,Female,45,Arabic,Married,Middle,Upper class,1
2013,-4,EG: Menya,Female,46,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Menya,Female,46,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,47,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Menya,Female,47,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,49,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,49,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,52,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Menya,Female,53,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,54,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Menya,Female,54,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,55,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,55,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,55,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Menya,Female,55,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Menya,Female,55,Arabic,Widowed,Middle,Upper class,1
2013,-4,EG: Menya,Female,57,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Female,58,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Female,58,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Menya,Female,60,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Female,60,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Menya,Female,60,Arabic,Married,Middle,Working class,1
2013,-4,EG: Menya,Female,60,Arabic,Separated,Lower,Lower class,1
2013,-4,EG: Menya,Female,60,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,61,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,63,Arabic,Married,Lower,Upper class,1
2013,-4,EG: Menya,Female,63,Arabic,Widowed,Higher,Lower middle class,1
2013,-4,EG: Menya,Female,63,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,64,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Menya,Female,65,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Menya,Female,65,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Menya,Female,68,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,68,Arabic,Widowed,Lower,Upper middle class,1
2013,-4,EG: Menya,Female,70,Arabic,Widowed,Lower,Lower class,3
2013,-4,EG: Menya,Female,73,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Menya,Female,78,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Female,85,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Menya,Male,18,Arabic,Single,Higher,Upper class,1
2013,-4,EG: Menya,Male,18,Arabic,Single,Middle,Lower middle class,2
2013,-4,EG: Menya,Male,19,Arabic,Single,Lower,Lower class,1
2013,-4,EG: Menya,Male,20,Arabic,Single,Higher,Working class,1
2013,-4,EG: Menya,Male,21,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Male,23,Arabic,Single,Middle,Working class,2
2013,-4,EG: Menya,Male,24,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Male,25,Arabic,Single,Higher,Upper class,1
2013,-4,EG: Menya,Male,25,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,27,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Male,30,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Male,30,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Male,31,Arabic,Married,Higher,Upper middle class,2
2013,-4,EG: Menya,Male,31,Arabic,Married,Higher,Working class,1
2013,-4,EG: Menya,Male,38,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Male,45,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,47,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Male,47,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,47,Arabic,Married,Middle,Working class,1
2013,-4,EG: Menya,Male,52,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Male,52,Arabic,Married,Lower,Working class,1
2013,-4,EG: Menya,Male,58,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,62,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Male,65,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Menya,Male,65,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,65,Arabic,Married,Middle,Upper class,1
2013,-4,EG: Menya,Male,68,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Menya,Male,71,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Menya,Male,71,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Menya,Male,72,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Menya,Male,75,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Menya,Male,80,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,18,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Female,18,Arabic,Single,Middle,Lower class,2
2013,-4,EG: Qalubia,Female,21,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,21,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,22,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Female,22,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Qalubia,Female,22,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,22,Arabic,Single,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,23,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,25,Arabic,Single,Higher,Working class,1
2013,-4,EG: Qalubia,Female,26,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,26,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,27,Arabic,Married,Middle,Working class,2
2013,-4,EG: Qalubia,Female,28,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,30,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,30,Arabic,Married,Lower,Working class,2
2013,-4,EG: Qalubia,Female,30,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,30,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,30,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,31,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Female,31,Arabic,Married,Lower,Working class,1
2013,-4,EG: Qalubia,Female,31,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,31,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,32,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,32,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,32,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,33,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Female,34,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,36,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,37,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,38,Arabic,Married,Higher,Upper middle class,2
2013,-4,EG: Qalubia,Female,38,Arabic,Married,Lower,Working class,1
2013,-4,EG: Qalubia,Female,38,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,38,Arabic,Separated,Higher,Upper middle class,2
2013,-4,EG: Qalubia,Female,39,Arabic,Married,Middle,Working class,2
2013,-4,EG: Qalubia,Female,39,Arabic,Single,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,40,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,40,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,42,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Female,42,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,42,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,42,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Female,45,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Qalubia,Female,45,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,45,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,45,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,46,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Female,46,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,46,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Female,47,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,47,Arabic,Widowed,Middle,Working class,1
2013,-4,EG: Qalubia,Female,48,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,48,Arabic,Widowed,Middle,Working class,1
2013,-4,EG: Qalubia,Female,50,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,50,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Female,51,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,52,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,52,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,52,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,53,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Female,54,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Female,55,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,55,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,60,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,60,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,60,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Female,62,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Qalubia,Female,63,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Female,65,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,68,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,70,Arabic,Separated,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Female,71,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Female,80,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Male,19,Arabic,Single,Middle,Working class,1
2013,-4,EG: Qalubia,Male,20,Arabic,Single,Middle,Lower class,1
2013,-4,EG: Qalubia,Male,21,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,21,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,22,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,23,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,23,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,23,Arabic,Single,Higher,Lower middle class,2
2013,-4,EG: Qalubia,Male,23,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Male,24,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Male,25,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,29,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,30,Arabic,Single,Middle,Working class,1
2013,-4,EG: Qalubia,Male,31,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,32,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,32,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,33,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,33,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,34,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,34,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Male,38,Arabic,Married,Middle,Working class,1
